DISTRIBUIDORA;ANO;MÊS;DIA;PRODUTO;QUANTIDADE;PREÇO;FATURAMENTO
Distribuidora MA;2013;2;1;PRODUTO C;6692;27,860943852401;186432,666666667
Distribuidora MA;2013;3;1;PRODUTO A;1702;35,7765670500931;60905,1333333333
Distribuidora MA;2013;3;1;PRODUTO B;390;22,6900854700855;8849,13333333334
Distribuidora MA;2013;3;1;PRODUTO C;4773;28,2863902630293;135000,333333333
Distribuidora MA;2013;4;1;PRODUTO A;2168;36,5802833137017;79298,4333333333
Distribuidora MA;2013;4;1;PRODUTO B;333;22,2943943943944;7424,03333333333
Distribuidora MA;2013;4;1;PRODUTO C;5902;28,6484807409918;169083,333333333
Distribuidora MA;2013;5;1;PRODUTO A;1878;37,008555200568;69502,0666666667
Distribuidora MA;2013;5;1;PRODUTO B;343;24,7533527696793;8490,4
Distribuidora MA;2013;5;1;PRODUTO C;4004;29,7800532800533;119239,333333333
Distribuidora MA;2013;6;1;PRODUTO A;1814;37,1073134876884;67312,6666666667
Distribuidora MA;2013;6;1;PRODUTO B;222;25,8954954954955;5748,8
Distribuidora MA;2013;6;1;PRODUTO C;3663;29,2446082446082;107123
Distribuidora MA;2013;7;1;PRODUTO A;1893;36,6245817925691;69330,3333333333
Distribuidora MA;2013;7;1;PRODUTO B;297;25,9124579124579;7696
Distribuidora MA;2013;7;1;PRODUTO C;5226;28,4083429008802;148462
Distribuidora MA;2013;8;1;PRODUTO A;3375;36,6845432098765;123810,333333333
Distribuidora MA;2013;8;1;PRODUTO B;263;25,8643852978454;6802,33333333333
Distribuidora MA;2013;8;1;PRODUTO C;5625;28,3946074074074;159719,666666667
Distribuidora MA;2013;9;1;PRODUTO A;2490;42,3583668005355;105472,333333333
Distribuidora MA;2013;9;1;PRODUTO B;302;27,8973509933775;8425
Distribuidora MA;2013;9;1;PRODUTO C;4578;34,6534148827727;158643,333333333
Distribuidora MA;2013;10;1;PRODUTO A;1955;41,5087292959007;81134
Distribuidora MA;2013;10;1;PRODUTO B;349;28,1585482330468;9827,33333333333
Distribuidora MA;2013;10;1;PRODUTO C;4334;34,4318867888515;149230,666666667
Distribuidora MA;2013;11;1;PRODUTO A;3019;40,6486038840941;122709,666666667
Distribuidora MA;2013;11;1;PRODUTO B;472;27,260593220339;12867
Distribuidora MA;2013;11;1;PRODUTO C;5550;33,9489327838326;188412,333333333
Distribuidora MA;2013;12;1;PRODUTO A;4059;40,7967479674797;165594
Distribuidora MA;2013;12;1;PRODUTO B;470;26,990780141844;12685,6666666667
Distribuidora MA;2013;12;1;PRODUTO C;7005;33,6611467999048;235796,333333333
Distribuidora MA;2014;1;1;PRODUTO A;2423;40,6647406795983;98530,6666666667
Distribuidora MA;2014;1;1;PRODUTO B;381;26,9676290463692;10274,6666666667
Distribuidora MA;2014;1;1;PRODUTO C;5160;33,5820413436693;173283,333333333
Distribuidora MA;2014;2;1;PRODUTO A;2463;38,8351603735282;95651
Distribuidora MA;2014;2;1;PRODUTO B;417;25,9456434852118;10819,3333333333
Distribuidora MA;2014;2;1;PRODUTO C;5766;31,632096196092;182390,666666667
Distribuidora MA;2014;3;1;PRODUTO A;2182;37,2853651084632;81356,6666666667
Distribuidora MA;2014;3;1;PRODUTO B;367;25,0072661217075;9177,66666666667
Distribuidora MA;2014;3;1;PRODUTO C;3917;30,2272827844439;118400,266666667
Distribuidora MA;2014;4;1;PRODUTO A;2193;38,4618209454324;84346,7733333333
Distribuidora MA;2014;4;1;PRODUTO B;522;24,4572158365262;12766,6666666667
Distribuidora MA;2014;4;1;PRODUTO C;4753;31,9352128480258;151788,066666667
Distribuidora MA;2014;5;1;PRODUTO A;1567;40,5884024675601;63602,0266666667
Distribuidora MA;2014;5;1;PRODUTO B;482;24,7717842323651;11940
Distribuidora MA;2014;5;1;PRODUTO C;3707;32,0353565326859;118755,066666667
Distribuidora MA;2014;6;1;PRODUTO A;1230;41,6347100271003;51210,6933333333
Distribuidora MA;2014;6;1;PRODUTO B;433;25,167051578137;10897,3333333333
Distribuidora MA;2014;6;1;PRODUTO C;2643;32,8792533736915;86899,8666666667
Distribuidora MA;2014;7;1;PRODUTO A;1274;41,8262689691261;53286,6666666667
Distribuidora MA;2014;7;1;PRODUTO B;426;25,4647887323944;10848
Distribuidora MA;2014;7;1;PRODUTO C;3412;32,0881203595154;109484,666666667
Distribuidora MA;2014;8;1;PRODUTO A;1409;42,0061509344689;59186,6666666667
Distribuidora MA;2014;8;1;PRODUTO B;445;25,4112359550562;11308
Distribuidora MA;2014;8;1;PRODUTO C;3808;32,2743347338936;122900,666666667
Distribuidora MA;2014;9;1;PRODUTO A;1772;44,2153197893153;78349,5466666666
Distribuidora MA;2014;9;1;PRODUTO B;497;27,6022803487592;13718,3333333333
Distribuidora MA;2014;9;1;PRODUTO C;4481;33,473078925835;149992,866666667
Distribuidora MA;2014;10;1;PRODUTO A;1766;46,8340581351453;82708,9466666666
Distribuidora MA;2014;10;1;PRODUTO B;663;29,4348919054801;19515,3333333333
Distribuidora MA;2014;10;1;PRODUTO C;4298;35,250687141306;151507,453333333
Distribuidora MA;2014;11;1;PRODUTO A;1827;45,5391351943076;83200
Distribuidora MA;2014;11;1;PRODUTO B;645;28,7997932816537;18575,8666666667
Distribuidora MA;2014;11;1;PRODUTO C;4894;34,5208500204332;168945,04
Distribuidora MA;2014;12;1;PRODUTO A;1255;48,6553359893758;61062,4466666667
Distribuidora MA;2014;12;1;PRODUTO B;661;27,9014725163893;18442,8733333333
Distribuidora MA;2014;12;1;PRODUTO C;4740;34,68664697609;164414,706666667
Distribuidora MA;2015;1;1;PRODUTO A;1426;48,2434782608696;68795,2
Distribuidora MA;2015;1;1;PRODUTO B;356;27,3173595505618;9724,98
Distribuidora MA;2015;1;1;PRODUTO C;2689;35,6217900086773;95786,9933333333
Distribuidora MA;2015;2;1;PRODUTO A;1329;46,9310258339604;62371,3333333333
Distribuidora MA;2015;2;1;PRODUTO B;562;27,3618861209964;15377,38
Distribuidora MA;2015;2;1;PRODUTO C;3113;35,4315301424135;110298,353333333
Distribuidora MA;2015;3;1;PRODUTO A;1018;47,5366077275704;48392,2666666667
Distribuidora MA;2015;3;1;PRODUTO B;598;26,5175919732441;15857,52
Distribuidora MA;2015;3;1;PRODUTO C;3227;34,8576799903321;112485,733333333
Distribuidora MA;2015;4;1;PRODUTO A;1441;44,0538514920194;63481,6
Distribuidora MA;2015;4;1;PRODUTO B;909;25,0459405940594;22766,76
Distribuidora MA;2015;4;1;PRODUTO C;3424;34,5136949162882;118173,453333333
Distribuidora MA;2015;5;1;PRODUTO A;781;43,9276824583867;34307,52
Distribuidora MA;2015;5;1;PRODUTO B;532;26,7411027568922;14226,2666666667
Distribuidora MA;2015;5;1;PRODUTO C;1852;35,833898488121;66364,38
Distribuidora MA;2015;6;1;PRODUTO A;859;42,7700116414435;36739,44
Distribuidora MA;2015;6;1;PRODUTO B;562;26,6272597864769;14964,52
Distribuidora MA;2015;6;1;PRODUTO C;2181;34,7849151765245;75865,9
Distribuidora MG;2013;10;1;PRODUTO A;6223;43,565397182495;271107,466666667
Distribuidora MG;2013;10;1;PRODUTO B;225;26,8935111111111;6051,04
Distribuidora MG;2013;10;1;PRODUTO C;13266;35,161215136439;466448,68
Distribuidora MG;2013;11;1;PRODUTO A;16764;42,4802433786686;712138,8
Distribuidora MG;2013;11;1;PRODUTO B;580;25,6977471264368;14904,6933333333
Distribuidora MG;2013;11;1;PRODUTO C;31835;34,2594289304225;1090648,92
Distribuidora MG;2013;12;1;PRODUTO A;12157;42,6389514957089;518361,733333333
Distribuidora MG;2013;12;1;PRODUTO B;602;25,6008859357697;15411,7333333333
Distribuidora MG;2013;12;1;PRODUTO C;20079;34,9577362750469;701916,386666667
Distribuidora MG;2014;1;1;PRODUTO A;10110;41,955331355094;424168,4
Distribuidora MG;2014;1;1;PRODUTO B;471;25,511847133758;12016,08
Distribuidora MG;2014;1;1;PRODUTO C;29728;33,8903484930032;1007492,28
Distribuidora MG;2014;2;1;PRODUTO A;1045;42,9925358851675;44927,2
Distribuidora MG;2014;2;1;PRODUTO B;315;25,122962962963;7913,73333333333
Distribuidora MG;2014;2;1;PRODUTO C;23805;31,8943544073374;759245,106666666
Distribuidora MG;2014;3;1;PRODUTO A;792;44,0861952861953;34916,2666666667
Distribuidora MG;2014;3;1;PRODUTO B;256;26,2659375;6724,08
Distribuidora MG;2014;3;1;PRODUTO C;19322;30,135643653176;582280,906666667
Distribuidora MG;2014;4;1;PRODUTO A;1454;42,156441999083;61295,4666666667
Distribuidora MG;2014;4;1;PRODUTO B;275;25,4138181818182;6988,8
Distribuidora MG;2014;4;1;PRODUTO C;19256;32,6546794072843;628798,506666667
Distribuidora MG;2014;5;1;PRODUTO A;997;42,5210297559345;42393,4666666667
Distribuidora MG;2014;5;1;PRODUTO B;219;25,2605175038052;5532,05333333333
Distribuidora MG;2014;5;1;PRODUTO C;13247;33,0409873933721;437693,96
Distribuidora MG;2014;6;1;PRODUTO A;743;43,1322566173172;32047,2666666667
Distribuidora MG;2014;6;1;PRODUTO B;271;25,9657564575646;7036,72
Distribuidora MG;2014;6;1;PRODUTO C;9347;34,5079062800899;322545,4
Distribuidora MG;2014;7;1;PRODUTO A;1367;43,3769812240917;59296,3333333333
Distribuidora MG;2014;7;1;PRODUTO B;216;26,1574074074074;5650
Distribuidora MG;2014;7;1;PRODUTO C;20826;33,5733538205448;699198,666666667
Distribuidora MG;2014;8;1;PRODUTO A;892;43,4252615844544;38735,3333333333
Distribuidora MG;2014;8;1;PRODUTO B;273;25,8275946275946;7050,93333333333
Distribuidora MG;2014;8;1;PRODUTO C;12034;33,9567780178384;408635,866666667
Distribuidora MG;2014;9;1;PRODUTO A;833;46,555862344938;38781,0333333333
Distribuidora MG;2014;9;1;PRODUTO B;267;28,7329588014981;7671,7
Distribuidora MG;2014;9;1;PRODUTO C;21992;35,5233363647387;781229,213333333
Distribuidora MG;2014;10;1;PRODUTO A;754;48,4158620689655;36505,56
Distribuidora MG;2014;10;1;PRODUTO B;185;29,2295495495495;5407,46666666667
Distribuidora MG;2014;10;1;PRODUTO C;13347;36,234172473215;483617,5
Distribuidora MG;2014;11;1;PRODUTO A;740;47,8117207207207;35380,6733333333
Distribuidora MG;2014;11;1;PRODUTO B;169;28,8676528599606;4878,63333333333
Distribuidora MG;2014;11;1;PRODUTO C;13606;35,5522749767259;483724,253333333
Distribuidora MG;2014;12;1;PRODUTO A;1174;46,9100908574673;55072,4466666667
Distribuidora MG;2014;12;1;PRODUTO B;561;26,6669875222816;14960,18
Distribuidora MG;2014;12;1;PRODUTO C;21050;35,316703087886;743416,6
Distribuidora MG;2015;1;1;PRODUTO A;680;48,1404607843137;32735,5133333333
Distribuidora MG;2015;1;1;PRODUTO B;182;27,7428571428572;5049,2
Distribuidora MG;2015;1;1;PRODUTO C;16019;36,5857361050419;586066,906666667
Distribuidora MG;2015;2;1;PRODUTO A;716;47,5149255121043;34020,6866666667
Distribuidora MG;2015;2;1;PRODUTO B;207;27,650692431562;5723,69333333333
Distribuidora MG;2015;2;1;PRODUTO C;8304;36,9881318240205;307149,446666667
Distribuidora MG;2015;3;1;PRODUTO A;635;47,0449028871391;29873,5133333333
Distribuidora MG;2015;3;1;PRODUTO B;230;27,3465507246377;6289,70666666667
Distribuidora MG;2015;3;1;PRODUTO C;11181;36,2401353486569;405200,953333333
Distribuidora MG;2015;4;1;PRODUTO A;836;47,0675119617225;39348,44
Distribuidora MG;2015;4;1;PRODUTO B;301;27,9771871539314;8421,13333333334
Distribuidora MG;2015;4;1;PRODUTO C;14459;35,9671567881596;520049,12
Distribuidora MG;2015;5;1;PRODUTO A;884;46,966161387632;41518,0866666667
Distribuidora MG;2015;5;1;PRODUTO B;359;26,0340204271123;9346,21333333333
Distribuidora MG;2015;5;1;PRODUTO C;18516;35,4656430474545;656681,846666667
Distribuidora MG;2015;6;1;PRODUTO A;676;46,7350788954635;31592,9133333333
Distribuidora MG;2015;6;1;PRODUTO B;421;25,7252414885194;10830,3266666667
Distribuidora MG;2015;6;1;PRODUTO C;9878;35,9746419653101;355357,513333333
Distribuidora MG;2015;7;1;PRODUTO A;775;46,2727741935484;35861,4
Distribuidora MG;2015;7;1;PRODUTO B;531;25,9614563716259;13785,5333333333
Distribuidora MG;2015;7;1;PRODUTO C;17305;35,1388007319657;608076,946666667
Distribuidora MG;2015;8;1;PRODUTO A;806;46,7044665012407;37643,8
Distribuidora MG;2015;8;1;PRODUTO B;473;26,1202255109232;12354,8666666667
Distribuidora MG;2015;8;1;PRODUTO C;14310;35,0889848590729;502123,373333333
Distribuidora MG;2015;9;1;PRODUTO A;729;53,2763237311385;38838,44
Distribuidora MG;2015;9;1;PRODUTO B;412;30,5658899676375;12593,1466666667
Distribuidora MG;2015;9;1;PRODUTO C;10566;39,9596390939491;422213,546666667
Distribuidora MG;2015;10;1;PRODUTO A;975;52,5669606837607;51252,7866666667
Distribuidora MG;2015;10;1;PRODUTO B;502;30,7725763612218;15447,8333333333
Distribuidora MG;2015;10;1;PRODUTO C;18951;39,8608632789826;755403,22
Distribuidora MG;2015;11;1;PRODUTO A;934;52,6310920770878;49157,44
Distribuidora MG;2015;11;1;PRODUTO B;551;31,0237144585602;17094,0666666667
Distribuidora MG;2015;11;1;PRODUTO C;18801;39,7157970320728;746696,7
Distribuidora MG;2015;12;1;PRODUTO A;1040;53,1077756410256;55232,0866666667
Distribuidora MG;2015;12;1;PRODUTO B;643;31,1759460860549;20046,1333333333
Distribuidora MG;2015;12;1;PRODUTO C;19401;39,625337869182;768771,18
Distribuidora MG;2016;1;1;PRODUTO A;793;53,7250777637663;42603,9866666667
Distribuidora MG;2016;1;1;PRODUTO B;524;31,6271628498728;16572,6333333333
Distribuidora MG;2016;1;1;PRODUTO C;13236;39,7361030522816;525947,06
Distribuidora MG;2016;2;1;PRODUTO A;873;56,473898434517;49301,7133333333
Distribuidora MG;2016;2;1;PRODUTO B;599;34,3284808013356;20562,76
Distribuidora MG;2016;2;1;PRODUTO C;13124;42,5226516306004;558067,28
Distribuidora MG;2016;3;1;PRODUTO A;848;57,955715408805;49146,4466666667
Distribuidora MG;2016;3;1;PRODUTO B;567;34,2896061140506;19442,2066666667
Distribuidora MG;2016;3;1;PRODUTO C;10823;42,9681499276233;465044,286666667
Distribuidora MG;2016;4;1;PRODUTO A;937;56,3112415510494;52763,6333333333
Distribuidora MG;2016;4;1;PRODUTO B;610;33,8974754098361;20677,46
Distribuidora MG;2016;4;1;PRODUTO C;14352;41,6068794128577;597141,933333333
Distribuidora MG;2016;5;1;PRODUTO A;824;54,7591262135922;45121,52
Distribuidora MG;2016;5;1;PRODUTO B;700;33,1424952380952;23199,7466666667
Distribuidora MG;2016;5;1;PRODUTO C;12444;41,2196539162113;512937,373333333
Distribuidora MG;2016;6;1;PRODUTO A;645;56,8445064599483;36664,7066666667
Distribuidora MG;2016;6;1;PRODUTO B;523;34,2459528362014;17910,6333333333
Distribuidora MG;2016;6;1;PRODUTO C;8377;42,0674911463929;352399,373333333
Distribuidora MG;2016;7;1;PRODUTO A;856;55,6669626168224;47650,92
Distribuidora MG;2016;7;1;PRODUTO B;871;33,4510753922694;29135,8866666667
Distribuidora MG;2016;7;1;PRODUTO C;13349;41,2777716183484;551016,973333333
Distribuidora MG;2016;8;1;PRODUTO A;772;55,006597582038;42465,0933333333
Distribuidora MG;2016;8;1;PRODUTO B;875;33,3366552380953;29169,5733333333
Distribuidora MG;2016;8;1;PRODUTO C;8582;41,6834622854036;357727,473333333
Distribuidora MG;2016;9;1;PRODUTO A;841;55,1798890210067;46406,2866666667
Distribuidora MG;2016;9;1;PRODUTO B;995;33,2661775544389;33099,8466666667
Distribuidora MG;2016;9;1;PRODUTO C;13488;41,162006227758;555193,14
Distribuidora MG;2016;10;1;PRODUTO A;815;55,977554192229;45621,7066666667
Distribuidora MG;2016;10;1;PRODUTO B;1025;33,9900422764228;34839,7933333334
Distribuidora MG;2016;10;1;PRODUTO C;11074;41,8019390765156;462914,673333333
Distribuidora MG;2016;11;1;PRODUTO A;702;61,0469420702754;42854,9533333333
Distribuidora MG;2016;11;1;PRODUTO B;1061;37,2233176248822;39493,94
Distribuidora MG;2016;11;1;PRODUTO C;8678;45,0848152416071;391246,026666667
Distribuidora MG;2016;12;1;PRODUTO A;1261;60,362125297383;76116,64
Distribuidora MG;2016;12;1;PRODUTO B;1692;36,2604215918046;61352,6333333333
Distribuidora MG;2016;12;1;PRODUTO C;17715;43,8023482924076;775958,6
Distribuidora MG;2017;1;1;PRODUTO A;494;59,3816059379217;29334,5133333333
Distribuidora MG;2017;1;1;PRODUTO B;750;36,7187466666667;27539,06
Distribuidora MG;2017;1;1;PRODUTO C;5933;44,7219517950447;265335,34
Distribuidora MG;2017;2;1;PRODUTO A;784;59,3387670068027;46521,5933333333
Distribuidora MG;2017;2;1;PRODUTO B;1377;36,2184943113048;49872,8666666667
Distribuidora MG;2017;2;1;PRODUTO C;11431;43,4191333508296;496324,113333333
Distribuidora MG;2017;3;1;PRODUTO A;860;59,4827906976744;51155,2
Distribuidora MG;2017;3;1;PRODUTO B;1434;36,186350534635;51891,2266666667
Distribuidora MG;2017;3;1;PRODUTO C;11370;43,3994406332454;493451,64
Distribuidora MG;2017;4;1;PRODUTO A;574;59,7025087108014;34269,24
Distribuidora MG;2017;4;1;PRODUTO B;1134;36,2312169312169;41086,2
Distribuidora MG;2017;4;1;PRODUTO C;7786;43,5604401061735;339161,586666667
Distribuidora MG;2017;5;1;PRODUTO A;748;59,5207932263815;44521,5533333333
Distribuidora MG;2017;5;1;PRODUTO B;1167;36,2637246501;42319,7666666667
Distribuidora MG;2017;5;1;PRODUTO C;10544;43,0548609003541;453970,453333333
Distribuidora MG;2017;6;1;PRODUTO A;703;59,6426078710289;41928,7533333333
Distribuidora MG;2017;6;1;PRODUTO B;1023;36,095118931248;36925,3066666667
Distribuidora MG;2017;6;1;PRODUTO C;7839;43,119809499511;338016,186666667
Distribuidora MG;2017;7;1;PRODUTO A;632;59,0521624472574;37320,9666666667
Distribuidora MG;2017;7;1;PRODUTO B;1034;35,9269310122501;37148,4466666666
Distribuidora MG;2017;7;1;PRODUTO C;7957;42,8942725482803;341309,726666667
Distribuidora MG;2017;8;1;PRODUTO A;557;61,3449192100539;34169,12
Distribuidora MG;2017;8;1;PRODUTO B;934;37,9407566024268;35436,6666666666
Distribuidora MG;2017;8;1;PRODUTO C;8488;44,6219698397738;378751,28
Distribuidora MG;2017;9;1;PRODUTO A;707;64,1261008958038;45337,1533333333
Distribuidora MG;2017;9;1;PRODUTO B;1190;39,2991092436975;46765,94
Distribuidora MG;2017;9;1;PRODUTO C;11704;45,6864866712235;534714,64
Distribuidora MG;2017;10;1;PRODUTO A;630;63,2144232804233;39825,0866666667
Distribuidora MG;2017;10;1;PRODUTO B;1096;39,2356143552311;43002,2333333333
Distribuidora MG;2017;10;1;PRODUTO C;7516;46,0552111051978;346150,966666667
Distribuidora MG;2017;11;1;PRODUTO A;645;62,3845581395349;40238,04
Distribuidora MG;2017;11;1;PRODUTO B;1428;38,169883286648;54506,5933333333
Distribuidora MG;2017;11;1;PRODUTO C;11826;45,0189672473082;532394,306666667
Distribuidora MG;2017;12;1;PRODUTO A;503;62,9409542743539;31659,3
Distribuidora MG;2017;12;1;PRODUTO B;1042;38,316084452975;39925,36
Distribuidora MG;2017;12;1;PRODUTO C;8176;45,1925750163079;369494,493333333
Distribuidora MG;2018;1;1;PRODUTO A;521;62,092040946897;32349,9533333333
Distribuidora MG;2018;1;1;PRODUTO B;1113;38,4529559748428;42798,14
Distribuidora MG;2018;1;1;PRODUTO C;8356;45,2731314823679;378302,286666667
Distribuidora MG;2018;2;1;PRODUTO A;494;62,0367071524966;30646,1333333333
Distribuidora MG;2018;2;1;PRODUTO B;1342;36,9490710382514;49585,6533333333
Distribuidora MG;2018;2;1;PRODUTO C;8814;44,6162060358521;393247,24
Distribuidora MG;2018;3;1;PRODUTO A;633;61,0219273301738;38626,88
Distribuidora MG;2018;3;1;PRODUTO B;1372;36,5907725947522;50202,54
Distribuidora MG;2018;3;1;PRODUTO C;9344;44,3079887271689;414013,846666667
Distribuidora MG;2018;4;1;PRODUTO A;374;59,9024242424243;22403,5066666667
Distribuidora MG;2018;4;1;PRODUTO B;1080;36,6191481481481;39548,68
Distribuidora MG;2018;4;1;PRODUTO C;8187;44,3808859574121;363346,313333333
Distribuidora MG;2018;5;1;PRODUTO A;415;60,3382008032128;25040,3533333333
Distribuidora MG;2018;5;1;PRODUTO B;883;37,0689090222725;32731,8466666667
Distribuidora MG;2018;5;1;PRODUTO C;6830;43,8009673011225;299160,606666667
Distribuidora MG;2018;6;1;PRODUTO A;416;60,3751282051282;25116,0533333333
Distribuidora MG;2018;6;1;PRODUTO B;1152;36,9883275462963;42610,5533333333
Distribuidora MG;2018;6;1;PRODUTO C;9650;40,858960931293;394275,353333333
Distribuidora MG;2018;7;1;PRODUTO A;405;60,609316872428;24546,7733333333
Distribuidora MG;2018;7;1;PRODUTO B;964;37,3735684647303;36028,12
Distribuidora MG;2018;7;1;PRODUTO C;9671;39,0004804577101;377186,646666667
Distribuidora MG;2018;8;1;PRODUTO A;264;64,4997727272727;17027,94
Distribuidora MG;2018;8;1;PRODUTO B;791;40,0488411293721;31678,6333333333
Distribuidora MG;2018;8;1;PRODUTO C;7844;44,0243279078662;345312,153333333
Distribuidora MG;2018;9;1;PRODUTO A;342;64,1933333333333;21954,12
Distribuidora MG;2018;9;1;PRODUTO B;976;38,9198428961749;37985,7666666667
Distribuidora MG;2018;9;1;PRODUTO C;7982;49,0717322308527;391690,566666667
Distribuidora MG;2018;9;1;PRODUTO D;237;83,0592405063291;19685,04
Distribuidora MG;2018;10;1;PRODUTO A;418;63,8742583732057;26699,44
Distribuidora MG;2018;10;1;PRODUTO B;1094;39,3017306520414;42996,0933333333
Distribuidora MG;2018;10;1;PRODUTO C;8546;49,1895350651377;420373,766666667
Distribuidora MG;2018;10;1;PRODUTO D;366;81,6338433515483;29877,9866666667
Distribuidora MG;2018;11;1;PRODUTO A;359;64,5507335190344;23173,7133333333
Distribuidora MG;2018;11;1;PRODUTO B;1122;38,8408556149733;43579,44
Distribuidora MG;2018;11;1;PRODUTO C;8633;48,5822719023901;419410,753333333
Distribuidora MG;2018;11;1;PRODUTO D;342;80,6106822612086;27568,8533333333
Distribuidora MG;2018;12;1;PRODUTO A;273;64,5390964590965;17619,1733333333
Distribuidora MG;2018;12;1;PRODUTO B;1063;39,1616745061148;41628,86
Distribuidora MG;2018;12;1;PRODUTO C;7881;48,6104927462674;383099,293333333
